invCode,invPercentage,invCapStock,invIndustry
000858,8.75,388160.8,801120
601888,8.28,195247.55,801210
600519,7.48,125619.78,801120
300015,5.02,412151.8,801150
300760,4.37,121569.13,801150
000568,4.35,146475.25,801120
603345,3.52,24442.44,801120
300124,3.0,171972.34,801730
002415,2.99,934341.72,801080
600763,2.75,32064.0,801150
601012,2.67,386639.48,801730
002493,2.63,675035.0,801030
002821,2.51,24262.67,801150
300750,2.03,232947.4,801730
600809,2.02,87152.83,801120
603899,1.86,92742.76,801140
300014,1.83,188886.54,801730
300601,1.52,68637.06,801150
600009,1.52,192695.84,801170
300347,1.5,87248.35,801150
600436,1.5,60331.72,801150
600132,1.48,48397.12,801120
002027,1.41,1467788.03,801760
000333,1.39,704143.57,801110
300595,1.34,60762.29,801150
600600,1.33,136418.28,801120
600660,1.24,250861.75,801880
002304,1.18,150698.8,801120
601633,1.15,917595.33,801880
603501,1.1,86813.23,801080
603259,1.08,245051.57,801150
002475,0.98,702258.39,801080
603288,0.94,324044.32,801120
603369,0.92,125450.0,801120
603583,0.82,27279.7,801730
603605,0.8,20111.69,801030
002568,0.75,53585.24,801120
300896,0.73,21636.0,801150
688111,0.52,46100.0,801750
002410,0.51,118701.24,801750
002607,0.45,616739.94,801760
000596,0.4,50360.0,801120
002812,0.31,88762.98,801030
300059,0.21,861313.65,801790
300357,0.2,52358.4,801150
601995,0.08,482725.69,801790
688027,0.03,8000.0,801770
688686,0.02,8247.57,801890
688777,0.02,49408.4,801730
688277,0.02,41844.26,801150
300894,0.01,40500.0,801110
300862,0.01,13186.99,801890
688360,0.01,8567.66,801890
300912,0.01,11196.8,801880
688569,0.01,21066.67,801890
688589,0.01,10000.0,801080
688617,0.01,6667.0,801150
300922,0.01,11200.8,801740
688093,0.01,17200.0,801080
