invCode,invPercentage,invCapStock,invIndustry
000858,9.69,388160.8,801120
000568,9.06,146475.25,801120
600519,7.93,125619.78,801120
601799,7.52,27615.52,801880
601888,4.79,195247.55,801210
300760,4.75,121569.13,801150
/01999,4.54,395879.52,000000
000333,4.5,704143.57,801110
300896,3.28,21636.0,801150
002847,3.04,12936.0,801120
/03690,3.04,588852.281,000000
000661,3.02,40472.03,801150
002475,2.54,702258.39,801080
603899,2.26,92742.76,801140
600966,2.08,133684.43,801140
/01579,2.06,104690.0,000000
603129,2.05,13437.82,801880
002311,1.94,166121.08,801010
/00291,1.93,324417.6905,000000
600809,1.64,87152.83,801120
002027,1.48,1467788.03,801760
/00700,1.26,959452.4331,000000
002714,1.14,375933.03,801010
000799,1.02,32492.9,801120
002607,0.98,616739.94,801760
002705,0.92,82672.78,801110
603317,0.71,63044.44,801120
603345,0.58,24442.44,801120
/09922,0.51,145341.0,000000
300413,0.48,178037.75,801760
002511,0.45,131148.71,801140
688363,0.39,48000.0,801150
/01773,0.29,216600.0,000000
603730,0.28,57953.24,801880
605068,0.19,16600.0,801880
688185,0.12,24744.99,801150
688521,0.08,48838.86,801080
688027,0.06,8000.0,801770
688390,0.05,8800.0,801730
300999,0.05,542159.15,801010
688399,0.04,5862.0,801150
688277,0.03,41844.26,801150
688133,0.03,7624.9,801030
688179,0.02,10093.34,801030
688378,0.01,7313.67,801890
300869,0.01,40179.68,801150
