invCode,invPercentage,invCapStock,invIndustry
603218,2.39,96760.4,801730
600176,2.34,350230.68,801030
601636,2.0,268621.69,801710
300316,2.0,128568.94,801730
603416,1.78,14056.0,801730
000661,1.76,40472.03,801150
300122,1.74,160000.0,801150
600521,1.72,145460.8,801150
002444,1.7,114343.85,801890
600570,1.7,104409.08,801750
603960,1.65,26094.45,801890
601966,1.65,137351.24,801030
600298,1.6,82408.09,801010
603882,1.5,45948.76,801150
603233,1.47,65862.12,801150
000739,1.37,117852.35,801150
600486,1.34,30989.89,801030
002557,1.26,50700.0,801120
002938,1.24,231143.08,801080
600346,1.2,703909.98,801030
300037,1.19,41079.29,801030
601995,1.18,482725.69,801790
603501,1.17,86813.23,801080
300450,1.15,90732.25,801890
603369,1.12,125450.0,801120
600031,1.09,848522.14,801890
601899,1.09,2547324.05,801050
002705,1.08,82672.78,801110
300699,1.04,51835.0,801030
603129,1.02,13437.82,801880
601318,1.02,1828024.14,801790
600803,1.01,284585.36,801160
300451,1.01,119260.81,801750
300639,1.0,23538.18,801150
603993,0.98,2159924.06,801050
600926,0.93,593020.04,801780
300496,0.92,42315.01,801750
002258,0.9,52464.33,801030
002511,0.9,131148.71,801140
002726,0.9,99975.96,801120
300702,0.88,19332.36,801150
600426,0.88,162665.98,801030
603185,0.87,27529.88,801890
300525,0.86,28126.9,801750
000547,0.86,160542.16,801740
600563,0.86,22500.0,801080
002318,0.85,97717.07,801040
603678,0.85,45985.35,801740
002812,0.83,88762.98,801030
300601,0.82,68637.06,801150
600507,0.81,215595.02,801040
002541,0.79,52371.89,801720
000656,0.78,533971.58,801180
002080,0.76,167812.36,801030
600438,0.75,450154.82,801730
603939,0.75,55297.2,801150
002241,0.73,341632.1,801080
300408,0.73,181690.6,801080
300433,0.72,497348.0,801080
600496,0.7,201287.43,801720
002709,0.69,54612.94,801030
600183,0.66,229135.54,801080
300502,0.65,36220.45,801770
002602,0.64,745255.7,801760
300014,0.64,188886.54,801730
000513,0.63,93909.55,801150
002384,0.61,170986.73,801080
002056,0.59,164360.0,801050
300454,0.58,41380.83,801750
002142,0.55,600801.63,801780
603816,0.55,63228.92,801140
002028,0.55,76299.29,801730
300188,0.51,80672.68,801750
002233,0.5,119227.5,801710
600038,0.49,58947.67,801740
002138,0.48,80631.84,801080
300146,0.47,158102.06,801120
603187,0.47,17214.34,801890
000733,0.46,51480.56,801080
600989,0.46,733336.0,801030
000858,0.46,388160.8,801120
600741,0.45,315272.4,801880
603444,0.45,7186.46,801760
603259,0.44,245051.57,801150
002372,0.44,159211.3,801710
002013,0.43,388482.48,801740
601168,0.39,238300.0,801050
002311,0.37,166121.08,801010
300791,0.36,12000.0,801120
002821,0.35,24262.67,801150
600036,0.34,2521984.56,801780
300737,0.34,63537.16,801710
600882,0.33,41530.9,801120
002493,0.32,675035.0,801030
300595,0.32,60762.29,801150
002968,0.31,10746.4,801180
002867,0.31,73081.56,801140
600519,0.31,125619.78,801120
000830,0.3,190431.9,801030
002641,0.3,123538.39,801710
002475,0.29,702258.39,801080
300253,0.27,214151.33,801750
603267,0.25,23147.6,801740
300577,0.23,24016.52,801130
002271,0.23,234773.72,801710
600323,0.19,77855.43,801160
002410,0.18,118701.24,801750
002624,0.18,193996.81,801760
688063,0.13,15484.45,801730
688111,0.12,46100.0,801750
002008,0.11,106707.21,801080
601012,0.11,386639.48,801730
600383,0.11,451458.36,801180
002967,0.1,52907.2,801230
000786,0.09,168950.78,801710
601233,0.09,228753.1,801030
002430,0.08,96460.38,801890
002027,0.08,1467788.03,801760
000100,0.08,1403078.84,801080
600988,0.07,166391.14,801050
688788,0.07,7553.42,801740
300999,0.06,542159.15,801010
601222,0.05,174888.93,801730
600885,0.05,74476.16,801730
688379,0.05,8800.0,801890
688330,0.04,10000.0,801730
688219,0.04,45928.36,801030
688617,0.03,6667.0,801150
688698,0.03,18000.0,801730
300896,0.03,21636.0,801150
300776,0.02,10580.02,801890
300927,0.01,8020.0,801030
300867,0.01,27174.11,801160
300894,0.01,40500.0,801110
300891,0.01,40000.0,801030
003029,0.01,18040.0,801750
003028,0.01,10960.0,801080
300877,0.01,12000.0,801130
300884,0.01,12000.0,801750
605179,0.01,40100.0,801120
300898,0.01,12400.0,801120
300872,0.01,22468.2,801750
300909,0.01,10090.67,801080
605377,0.01,20386.67,801140
300892,0.01,10000.0,801120
300861,0.01,40001.0,801890
300890,0.01,10000.0,801030
300860,0.01,13694.07,801210
300887,0.01,7600.0,801230
300868,0.01,12800.0,801080
003020,0.01,9264.0,801150
300895,0.01,9697.02,801750
300876,0.01,9600.0,801030
