invCode,invPercentage,invCapStock,invIndustry
601012,4.52,386639.48,801730
000858,4.01,388160.8,801120
600519,3.7,125619.78,801120
300750,3.68,232947.4,801730
600036,2.54,2521984.56,801780
002594,2.23,286114.29,801880
300760,2.21,121569.13,801150
600809,2.1,87152.83,801120
601100,2.02,130536.0,801890
300124,1.88,171972.34,801730
002475,1.87,702258.39,801080
000333,1.67,704143.57,801110
300015,1.66,412151.8,801150
601166,1.57,2077419.08,801780
002142,1.56,600801.63,801780
000001,1.49,1940591.82,801780
002179,1.45,110088.37,801740
600763,1.36,32064.0,801150
600031,1.26,848522.14,801890
300014,1.12,188886.54,801730
300059,1.09,861313.65,801790
600926,1.0,593020.04,801780
300496,0.98,42315.01,801750
601799,0.98,27615.52,801880
002460,0.91,135592.87,801050
300115,0.87,100085.64,801080
600885,0.82,74476.16,801730
600486,0.79,30989.89,801030
601225,0.68,1000000.0,801020
002812,0.67,88762.98,801030
300699,0.66,51835.0,801030
000568,0.64,146475.25,801120
300274,0.62,145693.94,801730
300285,0.61,100381.03,801030
002508,0.58,94902.41,801110
002050,0.58,359160.15,801110
300012,0.58,166513.57,801230
603259,0.58,245051.57,801150
000625,0.58,543959.16,801880
600438,0.57,450154.82,801730
600690,0.56,934822.82,801110
300395,0.55,33794.88,801050
002709,0.55,54612.94,801030
300450,0.51,90732.25,801890
300037,0.51,41079.29,801030
300347,0.5,87248.35,801150
601939,0.49,25001097.75,801780
601318,0.49,1828024.14,801790
002410,0.43,118701.24,801750
002056,0.43,164360.0,801050
601088,0.42,1986852.0,801020
603267,0.42,23147.6,801740
002241,0.42,341632.1,801080
300751,0.41,5724.83,801890
002352,0.4,455644.05,801170
002568,0.4,53585.24,801120
603345,0.4,24442.44,801120
601601,0.39,962034.15,801790
002415,0.39,934341.72,801080
002607,0.39,616739.94,801760
600309,0.39,313974.66,801030
000708,0.39,504714.34,801040
000895,0.38,346466.12,801120
603899,0.37,92742.76,801140
601633,0.36,917595.33,801880
601899,0.36,2547324.05,801050
300595,0.35,60762.29,801150
300034,0.35,48606.87,801740
603288,0.35,324044.32,801120
002493,0.35,675035.0,801030
600893,0.35,266559.42,801740
002706,0.35,78473.69,801730
600570,0.34,104409.08,801750
600862,0.32,139304.91,801740
300724,0.32,32122.0,801890
002304,0.31,150698.8,801120
603678,0.31,45985.35,801740
300073,0.31,45362.05,801030
000547,0.3,160542.16,801740
002414,0.3,159185.29,801080
300207,0.29,157462.7,801080
600900,0.29,2274185.92,801160
002891,0.29,19607.51,801010
601966,0.29,137351.24,801030
601818,0.28,5403191.38,801780
601009,0.28,1000701.7,801780
002025,0.27,42900.0,801740
002497,0.26,115256.25,801030
002643,0.25,90913.32,801030
002027,0.25,1467788.03,801760
600176,0.25,350230.68,801030
300408,0.24,181690.6,801080
601336,0.24,311954.66,801790
600426,0.23,162665.98,801030
603882,0.21,45948.76,801150
000338,0.21,793387.39,801880
002138,0.21,80631.84,801080
000768,0.21,276864.51,801740
603486,0.2,57254.4,801890
300726,0.2,40010.0,801080
002311,0.2,166121.08,801010
300454,0.2,41380.83,801750
300327,0.2,28285.42,801080
603583,0.19,27279.7,801730
603456,0.19,83140.61,801150
601021,0.19,91646.27,801170
600588,0.19,327082.98,801750
300433,0.19,497348.0,801080
000932,0.19,612907.72,801040
300363,0.19,54255.25,801150
300122,0.19,160000.0,801150
002705,0.18,82672.78,801110
600346,0.18,703909.98,801030
603501,0.18,86813.23,801080
300529,0.18,79910.91,801150
002271,0.18,234773.72,801710
002821,0.18,24262.67,801150
603338,0.17,48548.56,801890
600760,0.17,140038.93,801740
603027,0.16,66567.53,801120
600887,0.16,608262.48,801120
002001,0.16,214866.23,801150
000661,0.15,40472.03,801150
600563,0.15,22500.0,801080
000733,0.14,51480.56,801080
300316,0.14,128568.94,801730
600143,0.14,257362.23,801030
603659,0.14,49602.84,801730
300763,0.13,14566.08,801730
600316,0.13,71711.45,801740
603939,0.13,55297.2,801150
002938,0.13,231143.08,801080
603298,0.13,86639.59,801890
600276,0.13,533171.7,801150
002601,0.13,223961.03,801030
600066,0.13,221393.92,801880
300617,0.12,12934.36,801730
300677,0.12,35222.85,801150
601689,0.12,110204.66,801880
600741,0.12,315272.4,801880
002648,0.12,122860.53,801030
603866,0.12,68015.27,801120
600845,0.12,115543.88,801750
002372,0.12,159211.3,801710
000049,0.11,20719.77,801080
000902,0.11,130452.93,801030
002078,0.1,262468.04,801140
002756,0.1,40595.02,801040
688599,0.1,206802.64,801730
000636,0.09,89523.31,801080
300146,0.09,158102.06,801120
002850,0.09,23292.05,801730
603986,0.09,47439.65,801080
000157,0.09,866661.3,801890
300101,0.09,55734.0,801740
601877,0.09,214997.36,801730
601838,0.08,361225.13,801780
603816,0.08,63228.92,801140
600132,0.08,48397.12,801120
002318,0.08,97717.07,801040
300413,0.07,178037.75,801760
