invCode,invPercentage,invCapStock,invIndustry
300750,3.11,232947.4,801730
002709,2.83,54612.94,801030
002812,2.21,88762.98,801030
601168,2.17,238300.0,801050
300059,2.1,861313.65,801790
601012,2.01,386639.48,801730
601888,1.89,195247.55,801210
300274,1.83,145693.94,801730
300896,1.81,21636.0,801150
002475,1.73,702258.39,801080
300450,1.72,90732.25,801890
002271,1.52,234773.72,801710
300496,1.5,42315.01,801750
000858,1.48,388160.8,801120
600999,1.46,869652.68,801790
603799,1.44,121290.44,801050
600031,1.43,848522.14,801890
300782,1.38,18531.15,801080
600438,1.38,450154.82,801730
600519,1.36,125619.78,801120
000568,1.35,146475.25,801120
688111,1.35,46100.0,801750
002410,1.33,118701.24,801750
300037,1.32,41079.29,801030
601878,1.32,361404.45,801790
600588,1.29,327082.98,801750
600570,1.29,104409.08,801750
002797,1.29,420240.0,801790
300073,1.28,45362.05,801030
300760,1.26,121569.13,801150
601995,1.22,482725.69,801790
601601,1.2,962034.15,801790
600885,1.19,74476.16,801730
601865,1.18,214619.33,801710
601788,1.17,461078.76,801790
002460,1.15,135592.87,801050
600926,1.14,593020.04,801780
300454,1.13,41380.83,801750
603806,1.12,76955.24,801730
002821,1.1,24262.67,801150
002050,1.09,359160.15,801110
600845,1.09,115543.88,801750
002624,1.08,193996.81,801760
603659,1.07,49602.84,801730
600918,1.05,696862.58,801790
002555,1.05,221786.43,801760
600109,1.03,302435.93,801790
601456,1.03,237811.9,801790
603267,1.01,23147.6,801740
000708,1.01,504714.34,801040
000998,1.0,131697.03,801010
002027,0.99,1467788.03,801760
600030,0.99,1292677.6,801790
300777,0.98,40001.0,801030
603317,0.96,63044.44,801120
601166,0.94,2077419.08,801780
002241,0.94,341632.1,801080
002459,0.9,159533.25,801730
601066,0.89,775669.48,801790
605111,0.89,10120.0,801080
600395,0.89,165505.19,801020
000807,0.87,312820.66,801050
300502,0.69,36220.45,801770
300763,0.47,14566.08,801730
601211,0.47,890844.84,801790
688561,0.2,67961.6,801750
688526,0.15,46500.0,801010
300699,0.13,51835.0,801030
688055,0.13,333333.34,801080
300863,0.13,5523.0,801880
688065,0.11,41668.2,801030
000001,0.09,1940591.82,801780
300999,0.05,542159.15,801010
300880,0.05,13336.0,801730
300869,0.03,40179.68,801150
688551,0.03,8000.0,801890
688590,0.02,18202.23,801750
300867,0.01,27174.11,801160
300870,0.01,10120.0,801730
300877,0.01,12000.0,801130
300872,0.01,22468.2,801750
003026,0.01,9976.0,801080
300871,0.01,11050.7,801010
300861,0.01,40001.0,801890
300919,0.01,56965.0,801030
300878,0.01,8043.91,801150
300891,0.01,40000.0,801030
003029,0.01,18040.0,801750
300873,0.01,13333.33,801170
003028,0.01,10960.0,801080
300860,0.01,13694.07,801210
300868,0.01,12800.0,801080
300884,0.01,12000.0,801750
605179,0.01,40100.0,801120
300892,0.01,10000.0,801120
300887,0.01,7600.0,801230
002891,0.01,19607.51,801010
300908,0.01,10000.0,801120
