invCode,invPercentage,invCapStock,invIndustry
000725,9.19,3479839.88,801080
000100,7.26,1403078.84,801080
300750,7.0,232947.4,801730
000049,3.86,20719.77,801080
002475,3.84,702258.39,801080
002938,3.74,231143.08,801080
000063,3.36,461343.49,801770
002460,3.06,135592.87,801050
600703,2.98,447934.13,801080
002156,2.92,132903.69,801080
688111,2.9,46100.0,801750
601138,2.86,1987237.69,801080
300115,2.79,100085.64,801080
002876,2.51,12480.0,801080
600183,2.49,229135.54,801080
002402,2.4,91401.69,801080
002600,2.25,705795.41,801080
000066,2.15,292818.21,801750
002371,2.13,49644.58,801080
688396,1.97,121592.52,801080
002049,1.65,60681.8,801080
002138,1.56,80631.84,801080
300474,1.35,30124.83,801740
300059,1.27,861313.65,801790
600536,1.23,49456.28,801750
000636,1.2,89523.31,801080
002429,1.05,452694.06,801110
002241,1.03,341632.1,801080
002384,1.02,170986.73,801080
600884,1.01,162800.92,801080
002643,0.88,90913.32,801030
688005,0.86,44738.34,801030
300496,0.77,42315.01,801750
688127,0.76,40284.5,801080
688007,0.67,45275.69,801080
300659,0.58,22668.91,801750
300454,0.57,41380.83,801750
002745,0.55,148416.64,801080
688058,0.55,4000.0,801750
300613,0.46,8000.06,801080
002841,0.19,66803.1,801080
300888,0.17,42649.23,801130
688408,0.13,13571.55,801730
688608,0.12,12000.0,801080
300999,0.07,542159.15,801010
300919,0.06,56965.0,801030
688508,0.06,11280.0,801080
688658,0.05,45000.0,801150
688221,0.05,35976.0,801150
688136,0.04,19870.07,801150
688556,0.03,16185.14,801890
688559,0.03,20000.0,801890
300896,0.03,21636.0,801150
300880,0.02,13336.0,801730
688617,0.02,6667.0,801150
300869,0.02,40179.68,801150
688585,0.01,40320.0,801030
688678,0.01,17335.0,801080
300860,0.01,13694.07,801210
300867,0.01,27174.11,801160
300861,0.01,40001.0,801890
300926,0.01,14213.34,801880
300872,0.01,22468.2,801750
300870,0.01,10120.0,801730
300900,0.01,21024.0,801740
300927,0.01,8020.0,801030
