invCode,invPercentage,invCapStock,invIndustry
002311,9.53,166121.08,801010
000858,8.18,388160.8,801120
000568,8.13,146475.25,801120
000998,6.3,131697.03,801010
600519,6.22,125619.78,801120
002041,6.12,88000.0,801010
002385,5.41,419532.95,801010
300087,5.1,43033.01,801010
601952,4.93,137800.0,801010
600882,4.76,41530.9,801120
600737,4.76,213884.82,801010
000799,3.56,32492.9,801120
002714,3.47,375933.03,801010
603566,2.94,32149.6,801010
000860,2.07,74176.7,801120
603027,1.82,66567.53,801120
000895,1.39,346466.12,801120
300999,1.08,542159.15,801010
600690,1.06,934822.82,801110
000930,0.91,186576.38,801010
002304,0.71,150698.8,801120
600467,0.69,146099.43,801010
603008,0.51,38741.78,801140
000596,0.49,50360.0,801120
000713,0.19,43858.21,801010
000911,0.09,32408.09,801010
688608,0.05,12000.0,801080
688686,0.02,8247.57,801890
300919,0.02,56965.0,801030
300896,0.01,21636.0,801150
688221,0.01,35976.0,801150
688578,0.01,45000.0,801150
300862,0.01,13186.99,801890
688529,0.01,12800.0,801890
300925,0.01,12947.01,801750
688510,0.01,25838.26,801740
603609,0.01,92205.99,801010
