invCode,invPercentage,invCapStock,invIndustry
002311,7.75,166121.08,801010
000858,7.61,388160.8,801120
002714,6.92,375933.03,801010
600519,5.37,125619.78,801120
002385,5.11,419532.95,801010
601952,4.68,137800.0,801010
603369,3.3,125450.0,801120
002041,3.29,88000.0,801010
603345,3.26,24442.44,801120
002157,3.12,314901.88,801010
000799,3.08,32492.9,801120
002299,2.62,124440.58,801010
002847,2.37,12936.0,801120
601100,2.34,130536.0,801890
002557,1.97,50700.0,801120
002461,1.91,221332.85,801120
002982,1.76,10188.0,801010
600809,1.54,87152.83,801120
002081,1.19,268335.87,801720
002271,1.07,234773.72,801710
300087,1.07,43033.01,801010
002352,1.06,455644.05,801170
603444,1.01,7186.46,801760
601899,0.99,2547324.05,801050
601336,0.91,311954.66,801790
600989,0.78,733336.0,801030
601966,0.73,137351.24,801030
002541,0.67,52371.89,801720
300124,0.64,171972.34,801730
603019,0.58,145072.9,801750
002726,0.56,99975.96,801120
000157,0.54,866661.3,801890
603198,0.53,80000.0,801120
601058,0.48,306417.48,801030
600988,0.36,166391.14,801050
002568,0.21,53585.24,801120
600737,0.19,213884.82,801010
601995,0.13,482725.69,801790
688567,0.11,107066.97,801730
300866,0.11,40642.72,801080
688063,0.1,15484.45,801730
688521,0.08,48838.86,801080
300999,0.05,542159.15,801010
688586,0.04,40374.45,801740
688777,0.03,49408.4,801730
300896,0.02,21636.0,801150
300925,0.01,12947.01,801750
688069,0.01,5947.0,801160
688528,0.01,16800.0,801890
688617,0.01,6667.0,801150
300869,0.01,40179.68,801150
