invCode,invPercentage,invCapStock,invIndustry
603960,5.88,26094.45,801890
000858,5.86,388160.8,801120
000661,5.6,40472.03,801150
300073,4.96,45362.05,801030
300014,4.38,188886.54,801730
000998,4.37,131697.03,801010
600438,4.2,450154.82,801730
603520,3.65,24490.47,801150
300760,3.38,121569.13,801150
300750,3.3,232947.4,801730
688111,2.82,46100.0,801750
002271,2.69,234773.72,801710
601888,2.65,195247.55,801210
300601,2.64,68637.06,801150
603799,2.63,121290.44,801050
603185,2.55,27529.88,801890
601689,2.37,110204.66,801880
000001,2.02,1940591.82,801780
002833,1.92,21644.29,801890
600486,1.59,30989.89,801030
600276,1.57,533171.7,801150
000860,1.54,74176.7,801120
600570,1.53,104409.08,801750
002475,1.51,702258.39,801080
002371,1.5,49644.58,801080
002050,1.46,359160.15,801110
601899,1.46,2547324.05,801050
300595,1.37,60762.29,801150
300659,1.32,22668.91,801750
300059,1.14,861313.65,801790
600258,1.12,98771.55,801210
603786,1.1,40010.0,801880
000651,1.05,601573.09,801110
600660,1.03,250861.75,801880
600845,0.8,115543.88,801750
603267,0.73,23147.6,801740
002352,0.72,455644.05,801170
600529,0.67,59496.77,801150
688005,0.65,44738.34,801030
688526,0.61,46500.0,801010
603501,0.54,86813.23,801080
600110,0.48,139726.86,801080
688567,0.46,107066.97,801730
002709,0.44,54612.94,801030
688063,0.15,15484.45,801730
688060,0.03,6000.0,801750
688338,0.03,8164.8,801150
688578,0.03,45000.0,801150
688528,0.02,16800.0,801890
688589,0.02,10000.0,801080
688617,0.02,6667.0,801150
300896,0.02,21636.0,801150
688678,0.02,17335.0,801080
300926,0.01,14213.34,801880
300919,0.01,56965.0,801030
